"council","acc_year","acc_month","acc_nos","acc_vehicles","acc_persons","acc_cyclists","acc_females","acc_males","acc_deaths","acc_injs","acc_avgage","acc_avgsev","acc_lat","acc_long"
"Ballarat","2011","12","22","38","56","0","24","26","0","29","39.843137254","2.727272727","-37.55666099920051","143.84558202053805"
"Ballarat","2012","1","19","38","60","2","38","20","0","32","28.593220338","2.789473684","-37.56652727148398","143.85790664955627"
"Ballarat","2012","2","28","52","63","3","33","25","0","36","39.721311475","2.785714285","-37.54970167819136","143.8469570865109"
"Ballarat","2012","3","21","40","55","3","22","28","0","33","34.962264150","2.761904761","-37.568235459829374","143.84929805666874"
"Ballarat","2012","4","14","28","43","0","23","20","0","20","33.813953488","2.714285714","-37.55300317081576","143.83070006358903"
"Ballarat","2012","5","27","48","61","4","24","31","1","32","37.140350877","2.592592592","-37.54892758926758","143.84663007441765"
"Ballarat","2012","6","20","33","41","0","23","12","0","28","30.564102564","2.800000000","-37.55365024278608","143.8491079362903"
"Ballarat","2012","7","13","25","35","0","15","19","1","16","33.705882352","2.538461538","-37.5544733428522","143.84982302300114"
"Ballarat","2012","8","15","27","32","0","11","20","0","20","44.937500000","2.600000000","-37.557605772946225","143.8451603574323"
"Ballarat","2012","9","26","50","66","2","30","30","0","29","36.815384615","2.923076923","-37.5673458050016","143.83725473479515"
"Ballarat","2012","10","24","42","57","2","21","33","0","27","35.345454545","2.625000000","-37.56626859419709","143.83886316556644"
"Ballarat","2012","11","21","39","59","2","31","23","0","28","35.714285714","2.857142857","-37.558001747304104","143.84470148348225"
"Ballarat","2012","12","18","28","38","3","16","18","0","25","38.361111111","2.611111111","-37.55164237163146","143.85162405787315"
"Ballarat","2013","1","17","29","36","2","17","16","0","24","37.228571428","2.588235294","-37.567411875761614","143.85304475206772"
"Ballarat","2013","2","18","35","40","2","19","17","0","22","34.333333333","2.833333333","-37.556862271343036","143.84667221562785"
"Ballarat","2013","3","25","44","57","2","20","31","1","26","39.314814814","2.520000000","-37.56361388629836","143.83920977009146"
"Ballarat","2013","4","25","44","65","4","27","32","0","31","35.852459016","2.600000000","-37.56767662288393","143.84244990408553"
"Ballarat","2013","5","13","27","31","0","15","15","1","19","32.233333333","2.769230769","-37.568066262730284","143.86499362846655"
"Ballarat","2013","6","20","37","50","1","26","21","0","25","40.755102040","2.750000000","-37.57094849119581","143.83996688440732"
"Banyule","2006","1","21","40","45","1","16","27","0","27","38.093023255","2.571428571","-37.74069630685584","145.0694184897361"
"Banyule","2006","2","28","50","68","1","25","36","1","43","31.698412698","2.571428571","-37.7263174945436","145.08141388931622"
"Banyule","2006","3","21","45","54","1","20","28","0","29","34.134615384","2.714285714","-37.733596839119784","145.0758065345802"
"Banyule","2006","4","8","14","20","1","7","9","0","9","34.875000000","2.750000000","-37.7278095440425","145.09149358862794"
"Banyule","2006","5","14","27","34","1","15","18","0","17","30.911764705","2.642857142","-37.735092561615616","145.07516043599963"
"Banyule","2006","6","21","42","45","4","18","25","0","26","40.666666666","2.523809523","-37.73566905386097","145.06846679112817"
"Banyule","2006","7","17","42","51","1","16","30","0","26","28.019607843","2.529411764","-37.737247284200265","145.0698204654396"
"Banyule","2006","8","31","60","76","3","34","37","0","38","39.094594594","2.516129032","-37.72652964142221","145.08349692975978"
"Banyule","2006","9","15","25","28","2","11","14","1","15","35.076923076","2.533333333","-37.72698979201102","145.07518536606605"
"Banyule","2006","10","18","31","41","2","19","16","0","26","31.487179487","2.444444444","-37.725418987981364","145.078145915616"
"Banyule","2006","11","11","22","29","0","10","17","0","17","41.111111111","2.545454545","-37.729405114743365","145.07940469566597"
"Banyule","2006","12","20","37","53","3","23","27","1","28","29.725490196","2.300000000","-37.72197279561589","145.0867546317549"
"Banyule","2007","1","13","23","30","1","10","17","0","20","36.965517241","2.538461538","-37.728576787568564","145.071762077095"
"Banyule","2007","2","13","24","36","0","13","19","0","23","36.151515151","2.384615384","-37.74225402317555","145.07412380805857"
"Banyule","2007","3","21","46","55","1","22","28","1","29","38.000000000","2.476190476","-37.72873732508002","145.08784752141688"
"Banyule","2007","4","17","36","38","2","15","21","0","20","34.621621621","2.588235294","-37.73408693826861","145.07532776315634"
"Banyule","2007","5","14","27","35","0","13","17","0","19","45.843750000","2.428571428","-37.7437332272911","145.0714078834465"
"Banyule","2007","6","15","27","35","1","8","27","0","17","36.914285714","2.466666666","-37.72956284028057","145.07445785555683"
"Banyule","2007","7","21","38","46","1","17","25","0","23","40.906976744","2.666666666","-37.721041596908485","145.083161417138"
"Banyule","2007","8","12","23","30","4","5","23","0","14","37.214285714","2.416666666","-37.73615510993306","145.07862874893883"
"Banyule","2007","9","16","31","45","1","17","25","0","20","35.511627906","2.500000000","-37.73459815694784","145.067328939697"
"Banyule","2007","10","14","35","46","0","22","23","0","27","37.978260869","2.642857142","-37.727196348653024","145.07836952372625"
"Banyule","2007","11","19","36","48","3","19","25","0","29","35.456521739","2.736842105","-37.728713713414386","145.07622236026054"
"Banyule","2007","12","22","37","55","3","26","26","0","29","31.962962962","2.636363636","-37.732457977388506","145.07146127233125"
"Banyule","2008","1","13","22","27","0","7","15","0","19","31.560000000","2.538461538","-37.73206781586491","145.07018163320737"
"Banyule","2008","2","30","69","91","4","27","55","0","36","35.738095238","2.700000000","-37.73675330847587","145.07662309249042"
"Banyule","2008","3","15","29","35","3","14","19","0","17","37.500000000","2.800000000","-37.74049265989149","145.0767755721566"
"Banyule","2008","4","29","53","82","0","33","37","0","40","26.333333333","2.551724137","-37.72924055904463","145.07348958119994"
"Banyule","2008","5","22","42","55","1","21","32","0","29","32.169811320","2.681818181","-37.729083789919144","145.07724452874814"
"Banyule","2008","6","21","38","51","4","25","21","0","23","33.468085106","2.714285714","-37.73918467709863","145.06413753832538"
"Banyule","2008","7","23","47","63","3","23","35","0","29","33.916666666","2.652173913","-37.7257429706623","145.0806963172158"
"Banyule","2008","8","15","32","37","1","17","18","2","22","41.567567567","2.466666666","-37.731303278011616","145.0761862810326"
"Banyule","2008","9","12","27","31","2","16","15","0","13","33.064516129","2.750000000","-37.73107056737463","145.0846027630117"
"Banyule","2008","10","25","46","68","2","28","33","0","30","33.328125000","2.760000000","-37.730528332734956","145.0748590914926"
"Banyule","2008","11","23","45","53","2","23","28","0","31","38.372549019","2.521739130","-37.730389144069676","145.07499957520417"
"Banyule","2008","12","19","35","44","1","18","20","0","26","35.302325581","2.421052631","-37.72962787412018","145.07696313991346"
"Banyule","2009","1","12","20","29","0","13","13","0","12","36.500000000","2.666666666","-37.73306230395274","145.07375702754453"
"Banyule","2009","2","19","37","53","2","22","29","1","22","41.431372549","2.526315789","-37.73691441179469","145.0750107316736"
"Banyule","2009","3","20","36","52","1","21","23","0","27","35.391304347","2.600000000","-37.74131219358243","145.0611912848493"
"Banyule","2009","4","23","42","50","3","20","22","1","30","34.186046511","2.608695652","-37.72994843271485","145.07405113538357"
"Banyule","2009","5","22","40","59","2","24","31","0","31","38.571428571","2.772727272","-37.736787494599895","145.0662546215219"
"Banyule","2009","6","20","33","44","1","16","25","0","28","35.790697674","2.600000000","-37.724994562232254","145.09152713921588"
"Banyule","2009","7","18","33","48","0","22","21","0","23","31.382978723","2.333333333","-37.72394593392273","145.0817605366458"
"Banyule","2009","8","25","42","55","6","16","33","0","33","35.897959183","2.680000000","-37.72389953748364","145.07888877696791"
"Banyule","2009","9","15","24","39","2","18","13","0","21","34.062500000","2.800000000","-37.738668659525366","145.0787691488727"
"Banyule","2009","10","14","23","27","1","15","11","0","15","35.346153846","2.785714285","-37.7310699040193","145.09240142943412"
"Banyule","2009","11","24","49","58","2","26","30","0","29","40.649122807","2.791666666","-37.73731287842725","145.07139211687124"
"Banyule","2009","12","23","43","66","1","23","36","0","29","37.278688524","2.608695652","-37.73064956270907","145.06677085092429"
"Banyule","2010","1","14","26","40","1","12","23","1","16","34.571428571","2.500000000","-37.734268014171185","145.08757059342472"
"Banyule","2010","2","16","27","33","3","11","16","0","21","37.103448275","2.812500000","-37.73739817977215","145.0697364727624"
"Banyule","2010","3","22","44","56","5","14","34","0","27","34.169811320","2.727272727","-37.72605141667459","145.07871531099957"
"Banyule","2010","4","10","20","25","0","13","11","0","14","31.120000000","2.700000000","-37.72274599813823","145.079748644125"
"Banyule","2010","5","19","35","41","2","14","19","0","20","36.351351351","2.736842105","-37.72847610263466","145.07346770146958"
"Banyule","2010","6","19","33","41","2","15","24","0","22","39.307692307","2.789473684","-37.73470245523675","145.07840784824833"
"Banyule","2010","7","21","43","53","3","20","28","0","27","38.549019607","2.904761904","-37.736162245906954","145.08128593806595"
"Banyule","2010","8","14","34","41","2","24","13","0","16","34.317073170","2.785714285","-37.733166943737444","145.0842506424495"
"Banyule","2010","9","16","29","42","1","17","20","0","20","27.450000000","2.500000000","-37.730790176439484","145.06742238345157"
"Banyule","2010","10","25","47","65","3","32","28","0","36","36.327868852","2.800000000","-37.72735499419307","145.07302940389502"
"Banyule","2010","11","15","30","37","3","16","15","0","19","35.914285714","2.666666666","-37.73816406405273","145.0691971096048"
"Banyule","2010","12","18","31","42","1","16","26","2","25","37.214285714","2.555555555","-37.72814471304744","145.0791005220093"
"Banyule","2011","1","12","22","30","2","10","17","1","15","34.620689655","2.583333333","-37.73208374596748","145.06961960283425"
"Banyule","2011","2","14","23","30","2","12","18","0","15","39.300000000","2.857142857","-37.72918086763651","145.08327790497407"
"Banyule","2011","3","23","48","62","4","23","35","0","25","34.508196721","2.608695652","-37.7366021039108","145.06772747618427"
"Banyule","2011","4","10","19","32","1","11","15","0","12","31.500000000","2.900000000","-37.73380424627408","145.07368079349538"
"Banyule","2011","5","15","27","38","0","13","21","0","20","33.666666666","2.800000000","-37.72996828730046","145.0875142041424"
"Banyule","2011","6","22","42","49","4","17","29","0","25","37.291666666","2.818181818","-37.73256958880447","145.08303282991656"
"Banyule","2011","7","19","37","48","4","18","27","0","25","37.739130434","2.736842105","-37.735964378031056","145.0636483745011"
"Banyule","2011","8","15","22","27","3","10","16","0","17","45.538461538","2.600000000","-37.7440712002084","145.0613781023259"
"Banyule","2011","9","26","58","64","4","28","32","0","30","41.000000000","2.653846153","-37.733977463079455","145.07459110088502"
"Banyule","2011","10","19","34","48","2","18","23","0","21","33.288888888","2.526315789","-37.743844041238155","145.07086401824688"
"Banyule","2011","11","21","34","45","1","16","19","1","24","39.763157894","2.809523809","-37.732984455488044","145.0746485350815"
"Banyule","2011","12","8","16","17","1","2","15","0","10","34.176470588","2.750000000","-37.714123082242146","145.09545280316757"
"Banyule","2012","1","21","41","57","5","13","39","2","22","36.600000000","2.428571428","-37.73256409615946","145.07350956213335"
"Banyule","2012","2","23","42","50","2","23","24","0","30","28.645833333","2.739130434","-37.73259830688079","145.07532779215325"
"Banyule","2012","3","28","53","82","0","26","41","0","37","30.986486486","2.821428571","-37.72891159905315","145.0801142563441"
"Banyule","2012","4","17","37","45","1","24","19","0","23","38.454545454","2.764705882","-37.731569103151706","145.07052302432302"
"Banyule","2012","5","17","36","45","2","26","18","0","21","36.222222222","2.705882352","-37.72789198059394","145.07288134195568"
"Banyule","2012","6","19","36","50","1","27","17","0","22","33.826086956","2.631578947","-37.73310467969098","145.07642280457068"
"Banyule","2012","7","19","36","47","1","24","22","0","25","43.478260869","2.842105263","-37.73738535537199","145.07525335349743"
"Banyule","2012","8","13","28","33","1","18","14","0","14","44.454545454","2.692307692","-37.73383154044193","145.07837207832256"
"Banyule","2012","9","18","34","44","4","18","25","0","22","42.558139534","2.888888888","-37.74048809017441","145.07966498693077"
"Banyule","2012","10","18","34","55","0","22","27","1","24","35.980000000","2.555555555","-37.73042008788271","145.08189939590383"
"Banyule","2012","11","14","29","39","4","20","18","0","19","34.657894736","2.857142857","-37.72593036208315","145.08247921367703"
"Banyule","2012","12","16","33","45","1","22","23","0","21","36.288888888","2.625000000","-37.740165356177656","145.0678727358449"
"Banyule","2013","1","9","17","19","2","11","8","0","12","34.736842105","2.555555555","-37.72135976248613","145.0804844328862"
"Banyule","2013","2","24","40","50","2","21","23","0","32","33.291666666","2.583333333","-37.73511686215458","145.07190622876578"
"Banyule","2013","3","24","47","59","4","22","30","0","32","36.018518518","2.583333333","-37.73641439157981","145.067948179579"
"Banyule","2013","4","15","33","44","0","21","20","0","22","36.767441860","2.800000000","-37.73308450997202","145.06557835231152"
"Banyule","2013","5","15","33","34","1","16","16","0","16","38.029411764","2.933333333","-37.73153457053544","145.06933481258704"
"Banyule","2013","6","16","37","54","1","19","34","2","18","36.500000000","2.687500000","-37.7300084766952","145.07149247443292"
